Timestamp,10.04.2023:13:04:14,,,,
Scans in Average,6,,,,
Termination,10000,,,,
V_RMS(V),0.553909913,,,,
V_DC (V),0.546626599,,,,
RMS_Noise %,18.40850752,,,,
Frequency (Hz), Mag^2 (V^2 / Hz), PSD (dBV^2 / Hz), RIN (dBc / Hz), Integrated Volts RMS, Integrated RIN (%RMS) 
4214.048,1.08E-14,-139.649704,-134.348053,0.099980843,18.40767014
4220.009,1.81E-14,-137.4173431,-132.1157074,0.099980843,18.40767014
4225.969,3.51E-14,-134.5442963,-129.2426605,0.099980843,18.40767014
4231.93,1.55E-14,-138.1105347,-132.8088837,0.099980843,18.40767014
4237.89,1.65E-14,-137.8287964,-132.5271606,0.099980843,18.40767014
4243.851,2.03E-14,-136.926712,-131.625061,0.099980843,18.40767014
4249.811,1.45E-14,-138.3822021,-133.0805664,0.099980843,18.40767014
4255.771,2.03E-14,-136.9197845,-131.6181488,0.099980843,18.40767014
4261.732,1.88E-14,-137.2543182,-131.9526825,0.099980843,18.40767014
4267.692,1.66E-14,-137.8091583,-132.5075226,0.099980843,18.40767014
4273.653,1.30E-14,-138.8681641,-133.5665283,0.099980843,18.40767014
4279.613,1.66E-14,-137.7974854,-132.4958496,0.099980843,18.40767014
4285.574,1.41E-14,-138.5163879,-133.2147522,0.099980843,18.40767014
4291.534,2.35E-14,-136.2975922,-130.9959564,0.099980843,18.40767014
4297.495,1.70E-14,-137.6938782,-132.3922424,0.099980843,18.40767014
4303.456,8.21E-15,-140.8574677,-135.5558167,0.099980843,18.40767014
4309.416,2.81E-14,-135.5093231,-130.2076721,0.099980843,18.40767014
4315.376,7.71E-13,-121.1309967,-115.8293533,0.099980843,18.40767014
4321.337,9.56E-13,-120.1957397,-114.894104,0.099980844,18.40767015
4327.297,6.33E-14,-131.9865723,-126.6849289,0.099980844,18.40767015
4333.258,2.70E-14,-135.6846313,-130.3829803,0.099980844,18.40767015
4339.218,3.28E-14,-134.8465576,-129.5449219,0.099980844,18.40767015
4345.179,3.53E-14,-134.521759,-129.2201233,0.099980844,18.40767015
4351.139,1.95E-14,-137.1094666,-131.8078156,0.099980844,18.40767015
4357.1,2.37E-14,-136.2486115,-130.9469757,0.099980844,18.40767015
4363.06,2.20E-14,-136.57547,-131.2738342,0.099980844,18.40767015
4369.021,1.57E-14,-138.0463715,-132.7447205,0.099980844,18.40767015
4374.981,9.57E-15,-140.1909485,-134.8893127,0.099980844,18.40767015
4380.941,1.16E-14,-139.3388519,-134.0372162,0.099980844,18.40767015
4386.902,1.38E-14,-138.5934906,-133.2918396,0.099980844,18.40767015
4392.862,1.11E-14,-139.5582123,-134.2565613,0.099980844,18.40767015
4398.823,1.84E-14,-137.344574,-132.0429382,0.099980844,18.40767015
4404.783,1.62E-14,-137.9092712,-132.6076355,0.099980844,18.40767015
4410.744,1.31E-14,-138.8404083,-133.5387726,0.099980844,18.40767015
4416.704,2.16E-14,-136.6492462,-131.3476105,0.099980844,18.40767015
4422.665,1.57E-14,-138.0513916,-132.7497559,0.099980844,18.40767015
4428.625,3.78E-14,-134.2288208,-128.9271851,0.099980844,18.40767015
4434.585,1.07E-12,-119.697319,-114.3956757,0.099980844,18.40767016
4440.546,1.75E-12,-117.5629044,-112.261261,0.099980844,18.40767016
4446.506,1.88E-13,-127.2577362,-121.9561005,0.099980844,18.40767017
4452.467,1.97E-14,-137.0466003,-131.7449646,0.099980844,18.40767017
4458.427,2.14E-14,-136.6894989,-131.3878479,0.099980844,18.40767017
4464.388,1.89E-14,-137.2305756,-131.9289398,0.099980844,18.40767017
4470.348,1.44E-14,-138.4095612,-133.1079102,0.099980844,18.40767017
4476.309,7.07E-15,-141.5027618,-136.2011108,0.099980844,18.40767017
4482.27,1.12E-14,-139.4974518,-134.195816,0.099980844,18.40767017
4488.23,1.25E-14,-139.0454407,-133.7437897,0.099980844,18.40767017
4494.19,1.28E-14,-138.9414368,-133.6397858,0.099980844,18.40767017
4500.151,1.49E-14,-138.2709656,-132.9693146,0.099980844,18.40767017
4506.111,2.54E-14,-135.9538879,-130.6522369,0.099980844,18.40767017
4512.072,1.82E-14,-137.3943634,-132.0927277,0.099980844,18.40767017
4518.032,1.10E-14,-139.593399,-134.291748,0.099980844,18.40767017
4523.993,1.19E-14,-139.2362213,-133.9345856,0.099980844,18.40767017
4529.953,2.44E-14,-136.1195831,-130.8179474,0.099980844,18.40767017
4535.914,2.49E-14,-136.0362091,-130.7345734,0.099980844,18.40767017
4541.874,1.68E-14,-137.7563477,-132.4546967,0.099980844,18.40767017
4547.834,1.06E-14,-139.7525482,-134.4508972,0.099980844,18.40767017
4553.795,1.46E-13,-128.3502655,-123.0486221,0.099980844,18.40767017
4559.755,3.48E-13,-124.5807877,-119.2791443,0.099980844,18.40767017
4565.716,5.83E-14,-132.3464813,-127.0448456,0.099980844,18.40767017
4571.676,2.23E-14,-136.5080414,-131.2064056,0.099980844,18.40767017
4577.637,1.69E-14,-137.7301331,-132.4284973,0.099980844,18.40767017
4583.597,2.05E-14,-136.8757324,-131.5740814,0.099980844,18.40767017
4589.558,2.09E-14,-136.8010406,-131.4994049,0.099980844,18.40767017
4595.518,1.83E-14,-137.366745,-132.0651093,0.099980844,18.40767017
4601.479,2.25E-14,-136.4747162,-131.1730804,0.099980844,18.40767017
4607.439,1.42E-14,-138.4863586,-133.1847229,0.099980844,18.40767017
4613.399,1.46E-14,-138.3669739,-133.0653381,0.099980844,18.40767017
4619.36,2.51E-14,-136.0032959,-130.7016602,0.099980844,18.40767017
4625.32,2.08E-14,-136.8230591,-131.5214233,0.099980844,18.40767017
4631.281,2.45E-14,-136.1030273,-130.8013916,0.099980844,18.40767017
4637.241,1.96E-14,-137.0734711,-131.7718353,0.099980844,18.40767017
4643.202,1.77E-14,-137.5087433,-132.2070923,0.099980844,18.40767017
4649.162,1.83E-14,-137.3848724,-132.0832367,0.099980844,18.40767017
4655.123,2.34E-14,-136.3112946,-131.0096588,0.099980844,18.40767017
4661.083,2.18E-14,-136.6213989,-131.3197632,0.099980844,18.40767017
4667.043,2.01E-14,-136.9573975,-131.6557617,0.099980844,18.40767018
4673.004,7.07E-13,-121.5052719,-116.2036362,0.099980844,18.40767018
4678.965,2.28E-12,-116.4146881,-111.1130447,0.099980844,18.40767019
4684.925,5.19E-13,-122.8453979,-117.5437622,0.099980844,18.40767019
4690.886,1.58E-14,-138.0263824,-132.7247467,0.099980844,18.40767019
4696.846,9.66E-15,-140.1483002,-134.8466644,0.099980844,18.40767019
4702.807,3.07E-14,-135.1220551,-129.8204041,0.099980844,18.40767019
4708.767,2.30E-14,-136.3743591,-131.0727081,0.099980844,18.40767019
4714.728,1.16E-14,-139.373291,-134.0716553,0.099980844,18.40767019
4720.688,1.24E-14,-139.0769653,-133.7753143,0.099980844,18.40767019
4726.648,1.36E-14,-138.6566162,-133.3549805,0.099980844,18.40767019
4732.609,1.67E-14,-137.7853394,-132.4836884,0.099980844,18.4076702
4738.569,2.17E-14,-136.6343384,-131.3326874,0.099980844,18.4076702
4744.53,3.73E-14,-134.2828522,-128.9812164,0.099980844,18.4076702
4750.49,2.30E-14,-136.3755951,-131.0739594,0.099980844,18.4076702
4756.451,1.18E-14,-139.2917938,-133.9901581,0.099980844,18.4076702
4762.411,1.54E-14,-138.1225128,-132.8208771,0.099980844,18.4076702
4768.372,1.72E-14,-137.634491,-132.3328552,0.099980844,18.4076702
4774.332,1.67E-14,-137.7724304,-132.4707947,0.099980844,18.4076702
4780.292,9.58E-15,-140.1855774,-134.8839264,0.099980844,18.4076702
4786.253,9.71E-15,-140.1298676,-134.8282318,0.099980844,18.4076702
4792.213,2.51E-13,-125.9949493,-120.6933136,0.099980844,18.4076702
4798.174,1.26E-12,-118.9801941,-113.6785507,0.099980844,18.4076702
4804.134,3.96E-13,-124.0277023,-118.7260666,0.099980844,18.40767021
4810.095,5.58E-15,-142.5355377,-137.233902,0.099980844,18.40767021
4816.055,1.32E-14,-138.8096313,-133.5079803,0.099980844,18.40767021
4822.016,3.09E-14,-135.1023102,-129.8006744,0.099980844,18.40767021
4827.976,1.92E-14,-137.1714783,-131.8698425,0.099980844,18.40767021
4833.937,1.31E-14,-138.8381195,-133.5364685,0.099980844,18.40767021
4839.897,1.73E-14,-137.6301422,-132.3285065,0.099980844,18.40767021
4845.857,2.22E-14,-136.5447998,-131.2431641,0.099980844,18.40767021
4851.818,1.61E-14,-137.9203339,-132.6186829,0.099980844,18.40767021
4857.778,1.66E-14,-137.7915344,-132.4898987,0.099980844,18.40767021
4863.739,3.24E-14,-134.8969727,-129.5953217,0.099980844,18.40767021
4869.7,4.79E-14,-133.1957703,-127.8941345,0.099980844,18.40767021
4875.66,2.84E-14,-135.4726868,-130.1710358,0.099980844,18.40767021
4881.621,1.23E-14,-139.1011353,-133.7994995,0.099980844,18.40767021
4887.581,1.68E-14,-137.7515106,-132.4498749,0.099980844,18.40767021
4893.542,2.79E-14,-135.5415192,-130.2398834,0.099980844,18.40767021
4899.502,2.09E-14,-136.7896729,-131.4880371,0.099980844,18.40767021
4905.462,1.59E-14,-137.9836121,-132.6819763,0.099980844,18.40767021
4911.423,2.50E-14,-136.0173187,-130.7156677,0.099980844,18.40767021
4917.383,7.78E-14,-131.0886841,-125.7870483,0.099980844,18.40767021
4923.344,4.14E-14,-133.8347931,-128.5331573,0.099980844,18.40767021
4929.304,1.04E-14,-139.8273163,-134.5256805,0.099980844,18.40767021
4935.265,1.07E-14,-139.7066193,-134.4049835,0.099980844,18.40767021
4941.225,1.78E-14,-137.4996796,-132.1980438,0.099980844,18.40767021
4947.186,2.08E-14,-136.8126526,-131.5110016,0.099980844,18.40767021
4953.146,2.22E-14,-136.5287781,-131.2271423,0.099980844,18.40767021
4959.106,2.24E-14,-136.4928284,-131.1911774,0.099980844,18.40767021
4965.067,1.18E-14,-139.2651672,-133.9635315,0.099980844,18.40767021
4971.027,7.22E-15,-141.4174347,-136.115799,0.099980844,18.40767021
4976.988,1.19E-14,-139.2429504,-133.9413147,0.099980844,18.40767021
4982.948,2.06E-14,-136.8605804,-131.5589447,0.099980844,18.40767021
4988.909,6.07E-14,-132.1696777,-126.8680344,0.099980844,18.40767021
4994.869,2.39E-14,-136.2201233,-130.9184875,0.099980844,18.40767021
5000.83,1.71E-14,-137.6725311,-132.3708801,0.099980844,18.40767021
5006.79,2.31E-14,-136.3672791,-131.0656433,0.099980844,18.40767021
5012.75,2.85E-14,-135.4575653,-130.1559143,0.099980844,18.40767021
5018.711,1.59E-14,-137.9923553,-132.6907196,0.099980844,18.40767021
5024.671,1.17E-14,-139.3180237,-134.0163879,0.099980844,18.40767021
5030.632,2.00E-13,-126.992157,-121.6905136,0.099980844,18.40767021
5036.592,1.91E-12,-117.183609,-111.8819733,0.099980844,18.40767022
5042.553,1.22E-12,-119.1351089,-113.8334732,0.099980844,18.40767023
5048.513,3.99E-14,-133.9897919,-128.6881561,0.099980844,18.40767023
5054.474,1.08E-14,-139.649765,-134.348114,0.099980844,18.40767023
5060.435,2.70E-14,-135.679718,-130.3780823,0.099980844,18.40767023
5066.395,3.89E-14,-134.0995331,-128.7978821,0.099980844,18.40767023
5072.355,1.80E-14,-137.4400635,-132.1384277,0.099980844,18.40767023
5078.316,1.79E-14,-137.4603119,-132.1586609,0.099980844,18.40767023
5084.276,2.24E-14,-136.5004272,-131.1987915,0.099980844,18.40767023
5090.237,2.34E-14,-136.3133545,-131.0117188,0.099980844,18.40767023
5096.197,2.13E-14,-136.7225037,-131.4208679,0.099980844,18.40767023
5102.158,4.35E-14,-133.6176147,-128.315979,0.099980844,18.40767023
5108.118,5.66E-14,-132.4683685,-127.1667252,0.099980844,18.40767023
5114.079,2.25E-14,-136.4755859,-131.1739502,0.099980844,18.40767023
5120.039,1.28E-14,-138.9283752,-133.6267395,0.099980844,18.40767023
5126,7.78E-15,-141.0902557,-135.78862,0.099980844,18.40767023
5131.96,1.69E-14,-137.7148132,-132.4131775,0.099980844,18.40767023
5137.92,1.58E-14,-138.0101318,-132.7084961,0.099980844,18.40767023
5143.881,6.71E-15,-141.7353058,-136.43367,0.099980844,18.40767023
5149.841,6.31E-14,-131.9984894,-126.6968536,0.099980844,18.40767023
5155.802,1.06E-12,-119.7585526,-114.4569168,0.099980844,18.40767023
5161.762,9.50E-13,-120.2227554,-114.9211197,0.099980844,18.40767024
5167.723,3.17E-14,-134.9835205,-129.6818848,0.099980844,18.40767024
5173.683,1.51E-14,-138.1991577,-132.897522,0.099980844,18.40767024
5179.644,1.39E-14,-138.554306,-133.2526703,0.099980844,18.40767024
5185.604,1.49E-14,-138.2554932,-132.9538574,0.099980844,18.40767024
5191.564,1.74E-14,-137.5887299,-132.2870941,0.099980844,18.40767024
5197.525,1.34E-14,-138.7333221,-133.4316711,0.099980844,18.40767024
5203.485,1.15E-14,-139.3785248,-134.0768738,0.099980844,18.40767024
5209.446,9.40E-15,-140.2677307,-134.966095,0.099980844,18.40767024
5215.406,1.76E-14,-137.5359497,-132.234314,0.099980844,18.40767024
5221.367,1.25E-14,-139.0383453,-133.7367096,0.099980844,18.40767024
5227.327,7.20E-15,-141.4268036,-136.1251678,0.099980844,18.40767024
5233.288,1.02E-14,-139.9307709,-134.6291199,0.099980844,18.40767024
5239.248,1.16E-14,-139.3676758,-134.06604,0.099980844,18.40767024
5245.209,1.31E-14,-138.8146973,-133.5130615,0.099980844,18.40767024
5251.169,2.04E-14,-136.9115906,-131.6099396,0.099980844,18.40767024
5257.13,1.10E-14,-139.5931854,-134.2915497,0.099980844,18.40767024
5263.09,1.42E-14,-138.4775238,-133.1758728,0.099980844,18.40767024
5269.051,2.37E-14,-136.2508392,-130.9492035,0.099980844,18.40767024
5275.011,2.10E-13,-126.7704315,-121.4687881,0.099980844,18.40767025
5280.972,2.87E-13,-125.4286804,-120.127037,0.099980844,18.40767025
5286.932,3.97E-14,-134.0120544,-128.7104187,0.099980844,18.40767025
5292.893,1.49E-14,-138.2588348,-132.9571838,0.099980844,18.40767025
5298.853,1.33E-14,-138.7589722,-133.4573364,0.099980844,18.40767025
5304.813,2.13E-14,-136.7128143,-131.4111786,0.099980844,18.40767025
5310.774,1.21E-14,-139.1591797,-133.8575439,0.099980844,18.40767025
5316.734,1.36E-14,-138.6526337,-133.3509979,0.099980844,18.40767025
5322.695,1.80E-14,-137.4488831,-132.1472473,0.099980844,18.40767025
5328.655,1.56E-14,-138.0824127,-132.780777,0.099980844,18.40767025
5334.616,1.07E-14,-139.6967621,-134.3951263,0.099980844,18.40767025
5340.576,1.43E-14,-138.4381866,-133.1365509,0.099980844,18.40767025
5346.537,1.82E-14,-137.4036407,-132.1019897,0.099980844,18.40767025
5352.497,1.16E-14,-139.3630524,-134.0614166,0.099980844,18.40767025
5358.458,6.06E-15,-142.1761627,-136.874527,0.099980844,18.40767025
5364.418,7.24E-15,-141.4002686,-136.0986328,0.099980844,18.40767025
5370.378,1.80E-14,-137.4519653,-132.1503143,0.099980844,18.40767025
5376.339,1.78E-14,-137.5070953,-132.2054596,0.099980844,18.40767025
5382.299,1.14E-14,-139.4500122,-134.1483765,0.099980844,18.40767025
5388.26,1.45E-14,-138.3957367,-133.094101,0.099980844,18.40767025
5394.22,6.91E-13,-121.6044693,-116.3028259,0.099980844,18.40767025
5400.181,1.30E-12,-118.8488388,-113.5472031,0.099980844,18.40767026
5406.141,1.40E-13,-128.5280151,-123.2263794,0.099980844,18.40767026
5412.102,1.49E-14,-138.2603455,-132.9586945,0.099980844,18.40767026
5418.062,7.97E-15,-140.9838409,-135.6821899,0.099980844,18.40767026
5424.022,1.05E-14,-139.8014069,-134.4997711,0.099980844,18.40767026
5429.983,1.38E-14,-138.601181,-133.2995453,0.099980844,18.40767026
5435.943,1.13E-14,-139.4772644,-134.1756287,0.099980844,18.40767026
5441.904,1.39E-14,-138.576767,-133.2751312,0.099980844,18.40767026
5447.865,1.11E-14,-139.5355225,-134.2338867,0.099980844,18.40767026
5453.825,1.09E-14,-139.6382599,-134.3366089,0.099980844,18.40767026
5459.786,1.33E-14,-138.7601471,-133.4585114,0.099980844,18.40767026
5465.746,1.74E-14,-137.5968475,-132.2952118,0.099980844,18.40767026
5471.707,1.68E-14,-137.7539825,-132.4523315,0.099980844,18.40767026
5477.667,8.67E-15,-140.6195679,-135.3179321,0.099980844,18.40767026
5483.627,8.91E-15,-140.5021667,-135.200531,0.099980844,18.40767026
5489.588,1.45E-14,-138.3777008,-133.0760651,0.099980844,18.40767026
5495.548,1.96E-14,-137.0792236,-131.7775879,0.099980844,18.40767026
5501.509,1.12E-14,-139.4985199,-134.1968842,0.099980844,18.40767026
5507.469,1.22E-14,-139.1388702,-133.8372192,0.099980844,18.40767026
5513.43,6.85E-14,-131.6428986,-126.3412628,0.099980844,18.40767026
5519.39,1.66E-13,-127.8030243,-122.5013809,0.099980844,18.40767026
5525.351,4.54E-14,-133.431015,-128.129364,0.099980844,18.40767026
5531.311,1.00E-14,-139.988205,-134.6865692,0.099980844,18.40767026
5537.271,1.23E-14,-139.1108398,-133.8092041,0.099980844,18.40767026
5543.232,1.37E-14,-138.645874,-133.3442383,0.099980844,18.40767026
5549.192,1.44E-14,-138.4246063,-133.1229706,0.099980844,18.40767026
5555.153,8.88E-15,-140.5172729,-135.2156372,0.099980844,18.40767026
5561.113,1.27E-14,-138.955719,-133.6540833,0.099980844,18.40767026
5567.074,1.44E-14,-138.4276733,-133.1260223,0.099980844,18.40767026
5573.034,1.62E-14,-137.9160461,-132.6144104,0.099980844,18.40767026
5578.995,1.84E-14,-137.3597412,-132.0581055,0.099980844,18.40767026
5584.955,1.56E-14,-138.0554047,-132.7537689,0.099980844,18.40767026
5590.916,1.54E-14,-138.1228027,-132.8211517,0.099980844,18.40767026
5596.876,1.68E-14,-137.7570343,-132.4553986,0.099980844,18.40767026
5602.836,1.18E-14,-139.2951202,-133.9934692,0.099980844,18.40767026
5608.797,1.37E-14,-138.6373749,-133.3357239,0.099980844,18.40767026
5614.757,1.77E-14,-137.5186005,-132.2169647,0.099980844,18.40767026
5620.718,1.33E-14,-138.7602844,-133.4586334,0.099980844,18.40767026
5626.679,1.32E-14,-138.802536,-133.500885,0.099980844,18.40767026
5632.639,5.80E-14,-132.3648224,-127.0631866,0.099980844,18.40767026
5638.6,1.62E-13,-127.8956299,-122.5939865,0.099980844,18.40767027
5644.56,5.15E-14,-132.8852844,-127.5836487,0.099980844,18.40767027
5650.521,1.14E-14,-139.4160309,-134.1143951,0.099980844,18.40767027
5656.481,1.33E-14,-138.7760925,-133.4744568,0.099980844,18.40767027
5662.441,1.28E-14,-138.9409332,-133.6392975,0.099980844,18.40767027
5668.402,1.01E-14,-139.9640961,-134.6624603,0.099980844,18.40767027
5674.362,1.68E-14,-137.7408295,-132.4391785,0.099980844,18.40767027
5680.323,1.42E-14,-138.4774933,-133.1758575,0.099980844,18.40767027
5686.283,1.20E-14,-139.206955,-133.905304,0.099980844,18.40767027
5692.244,1.35E-14,-138.6858673,-133.3842163,0.099980844,18.40767027
5698.204,1.12E-14,-139.5130157,-134.21138,0.099980844,18.40767027
5704.165,1.15E-14,-139.3894653,-134.0878296,0.099980844,18.40767027
5710.125,1.10E-14,-139.5680847,-134.2664337,0.099980844,18.40767027
5716.085,1.18E-14,-139.2701874,-133.9685516,0.099980844,18.40767027
5722.046,1.12E-14,-139.4932098,-134.1915588,0.099980844,18.40767027
5728.006,1.39E-14,-138.5731964,-133.2715454,0.099980844,18.40767027
5733.967,2.05E-14,-136.8839722,-131.5823364,0.099980844,18.40767027
5739.927,1.49E-14,-138.2811279,-132.9794769,0.099980844,18.40767027
5745.888,1.35E-14,-138.6950073,-133.3933716,0.099980844,18.40767027
5751.848,5.72E-14,-132.4254608,-127.1238251,0.099980844,18.40767027
5757.809,2.29E-13,-126.3933563,-121.0917206,0.099980844,18.40767027
5763.769,7.53E-14,-131.234848,-125.9332047,0.099980844,18.40767027
5769.729,6.38E-15,-141.9535522,-136.6519165,0.099980844,18.40767027
5775.69,6.97E-15,-141.5701141,-136.2684784,0.099980844,18.40767027
5781.65,8.69E-15,-140.6089325,-135.3072968,0.099980844,18.40767027
5787.611,9.13E-15,-140.3965607,-135.0949249,0.099980844,18.40767027
5793.571,9.80E-15,-140.0895538,-134.7879181,0.099980844,18.40767027
5799.532,1.27E-14,-138.9566498,-133.655014,0.099980844,18.40767027
5805.492,1.37E-14,-138.6235809,-133.3219452,0.099980844,18.40767027
5811.453,1.14E-14,-139.4429932,-134.1413574,0.099980844,18.40767027
5817.413,1.22E-14,-139.1364136,-133.8347778,0.099980844,18.40767027
5823.374,8.59E-15,-140.6583862,-135.3567505,0.099980844,18.40767027
5829.334,1.34E-14,-138.7353363,-133.4336853,0.099980844,18.40767027
5835.295,1.18E-14,-139.2892761,-133.9876404,0.099980844,18.40767027
5841.255,1.39E-14,-138.5769958,-133.2753448,0.099980844,18.40767027
5847.216,1.44E-14,-138.4137268,-133.1120911,0.099980844,18.40767027
5853.176,1.16E-14,-139.3722534,-134.0706177,0.099980844,18.40767027
5859.137,8.65E-15,-140.6318207,-135.3301849,0.099980844,18.40767027
5865.097,1.26E-14,-138.9805908,-133.6789398,0.099980844,18.40767027
5871.058,8.69E-14,-130.6111145,-125.3094788,0.099980844,18.40767027
5877.018,4.84E-13,-123.1492615,-117.8476181,0.099980844,18.40767027
5882.979,2.41E-13,-126.1815414,-120.8798981,0.099980844,18.40767027
5888.939,2.15E-14,-136.6851807,-131.3835449,0.099980844,18.40767027
5894.899,1.23E-14,-139.1008453,-133.7992096,0.099980844,18.40767027
5900.86,1.90E-14,-137.2112732,-131.9096375,0.099980844,18.40767027
5906.82,2.12E-14,-136.7381134,-131.4364624,0.099980844,18.40767027
5912.781,7.33E-15,-141.3496704,-136.0480347,0.099980844,18.40767028
5918.741,4.80E-15,-143.1906433,-137.8890076,0.099980844,18.40767028
5924.702,6.47E-15,-141.8878021,-136.5861664,0.099980844,18.40767028
5930.662,9.83E-15,-140.0752869,-134.7736511,0.099980844,18.40767028
5936.623,1.05E-14,-139.7859344,-134.4842987,0.099980844,18.40767028
5942.583,1.15E-14,-139.3973083,-134.0956573,0.099980844,18.40767028
5948.543,1.06E-14,-139.7336731,-134.4320374,0.099980844,18.40767028
5954.504,1.46E-14,-138.3470612,-133.0454102,0.099980844,18.40767028
5960.464,1.24E-14,-139.0542603,-133.7526093,0.099980844,18.40767028
5966.425,1.28E-14,-138.9138947,-133.6122437,0.099980844,18.40767028
5972.385,9.05E-15,-140.4335938,-135.131958,0.099980844,18.40767028
5978.346,8.39E-15,-140.7608185,-135.4591827,0.099980844,18.40767028
5984.306,1.07E-14,-139.7158203,-134.4141846,0.099980844,18.40767028
5990.267,6.32E-14,-131.9945374,-126.692894,0.099980844,18.40767028
5996.227,6.99E-13,-121.5571365,-116.2555008,0.099980844,18.40767028
6002.188,4.85E-13,-123.1392975,-117.8376541,0.099980844,18.40767028
6008.148,1.76E-14,-137.5326843,-132.2310486,0.099980844,18.40767028
6014.109,1.19E-14,-139.2607269,-133.9590912,0.099980844,18.40767028
6020.069,1.10E-14,-139.5880432,-134.2864075,0.099980844,18.40767028
6026.03,1.22E-14,-139.1504364,-133.8488007,0.099980844,18.40767028
6031.99,1.43E-14,-138.4352875,-133.1336517,0.099980844,18.40767028
6037.951,1.03E-14,-139.8556519,-134.5540009,0.099980844,18.40767028
6043.911,7.62E-15,-141.1785431,-135.8769073,0.099980844,18.40767028
6049.872,1.00E-14,-139.9801636,-134.6785126,0.099980844,18.40767028
6055.832,9.34E-15,-140.2962494,-134.9945984,0.099980844,18.40767028
6061.792,1.09E-14,-139.6293488,-134.327713,0.099980844,18.40767028
6067.753,1.79E-14,-137.4799957,-132.17836,0.099980844,18.40767028
6073.713,1.44E-14,-138.4059601,-133.1043091,0.099980844,18.40767028
6079.674,7.67E-15,-141.1512146,-135.8495636,0.099980844,18.40767028
6085.634,9.51E-15,-140.2165985,-134.9149628,0.099980844,18.40767028
6091.595,2.02E-14,-136.9443054,-131.6426697,0.099980844,18.40767028
6097.555,1.35E-14,-138.7106323,-133.4089966,0.099980844,18.40767028
6103.516,1.12E-14,-139.5080261,-134.2063751,0.099980844,18.40767028
6109.476,3.40E-14,-134.6830444,-129.3814087,0.099980844,18.40767028
6115.437,4.81E-13,-123.1774673,-117.8758316,0.099980844,18.40767029
6121.397,4.60E-13,-123.3678207,-118.066185,0.099980844,18.40767029
6127.357,2.47E-14,-136.0786743,-130.7770233,0.099980844,18.40767029
6133.318,5.64E-15,-142.4880219,-137.1863708,0.099980844,18.40767029
6139.278,6.61E-15,-141.8001251,-136.4984894,0.099980844,18.40767029
6145.239,1.71E-14,-137.6698151,-132.3681793,0.099980844,18.40767029
6151.199,2.16E-14,-136.6607666,-131.3591309,0.099980844,18.40767029
6157.16,1.23E-14,-139.0996399,-133.7980042,0.099980844,18.40767029
6163.12,7.61E-15,-141.1846008,-135.8829498,0.099980844,18.40767029
6169.081,7.63E-15,-141.1758728,-135.8742218,0.099980844,18.40767029
6175.041,6.59E-15,-141.8113556,-136.5097198,0.099980844,18.40767029
6181.001,8.67E-15,-140.6174316,-135.3157959,0.099980844,18.40767029
6186.962,9.55E-15,-140.2003326,-134.8986969,0.099980844,18.40767029
6192.922,6.36E-15,-141.9662018,-136.664566,0.099980844,18.40767029
6198.883,9.56E-15,-140.1964264,-134.8947906,0.099980844,18.40767029
6204.844,1.43E-14,-138.4588776,-133.1572418,0.099980844,18.40767029
6210.804,1.54E-14,-138.1293793,-132.8277283,0.099980844,18.40767029
6216.765,1.12E-14,-139.519516,-134.2178802,0.099980844,18.40767029
6222.725,6.79E-15,-141.6788177,-136.377182,0.099980844,18.40767029
6228.686,2.82E-14,-135.4906311,-130.1889801,0.099980844,18.40767029
6234.646,6.98E-13,-121.5590897,-116.2574463,0.099980844,18.40767029
6240.606,9.31E-13,-120.3111038,-115.0094681,0.099980844,18.4076703
6246.567,6.15E-14,-132.1096344,-126.807991,0.099980844,18.4076703
6252.527,9.49E-15,-140.2276764,-134.9260254,0.099980844,18.4076703
6258.488,1.24E-14,-139.0657196,-133.7640686,0.099980844,18.4076703
6264.448,2.29E-14,-136.3979797,-131.096344,0.099980844,18.4076703
6270.409,1.21E-14,-139.1643066,-133.8626709,0.099980844,18.4076703
6276.369,1.20E-14,-139.2131348,-133.911499,0.099980844,18.4076703
6282.33,8.59E-15,-140.6605682,-135.3589325,0.099980844,18.4076703
6288.29,1.13E-14,-139.4785156,-134.1768646,0.099980844,18.4076703
6294.25,2.00E-14,-136.9996796,-131.6980438,0.099980844,18.4076703
6300.211,1.97E-14,-137.0513611,-131.7497253,0.099980844,18.4076703
6306.171,2.11E-14,-136.758194,-131.4565582,0.099980844,18.4076703
6312.132,1.26E-14,-138.9853821,-133.6837463,0.099980844,18.4076703
6318.092,1.05E-14,-139.768631,-134.46698,0.099980844,18.4076703
6324.053,1.07E-14,-139.6887512,-134.3871155,0.099980844,18.4076703
6330.013,9.22E-15,-140.3506622,-135.0490112,0.099980844,18.4076703
6335.974,8.83E-15,-140.540451,-135.2388153,0.099980844,18.4076703
6341.934,9.86E-15,-140.0609589,-134.7593231,0.099980844,18.4076703
6347.895,1.07E-14,-139.6956635,-134.3940277,0.099980844,18.4076703
6353.855,3.71E-14,-134.3120575,-129.0104218,0.099980844,18.4076703
6359.815,7.26E-14,-131.3910522,-126.0894089,0.099980844,18.4076703
6365.776,2.07E-14,-136.8506012,-131.5489502,0.099980844,18.4076703
6371.736,7.76E-15,-141.1002045,-135.7985687,0.099980844,18.4076703
6377.697,1.11E-14,-139.5426025,-134.2409515,0.099980844,18.4076703
6383.657,1.45E-14,-138.4003143,-133.0986786,0.099980844,18.4076703
